severity,category,file,line,summary,evidence,fix
medium,claim-contraddittorio,salesletter.html,1929,"FAQ browser cita 'Chrome, Edge, Brave, e Firefox' (4, senza Safari/Opera) mentre il prodotto dichiara supporto 5 browser (Chrome, Firefox, Safari, Edge, Opera).","AdOff è disponibile per Chrome, Edge, Brave, e Firefox.","Allineare a 5 browser ufficiali: Chrome, Firefox, Safari, Edge, Opera"
medium,traduzione,support.html,244,Messaggi JS runtime hardcoded in inglese mentre tutto il resto della pagina ha default italiano: mix lingue incoerente,"'Please wait a moment before submitting.' (244), 'Complete the anti-bot verification before submitting.' (255), 'Submitting...' (260), 'Ticket submitted!...within 24 hours' (291), 'Submit Ticket' (297",Localizzare i messaggi JS via i18n o allinearli alla lingua della pagina (default IT come il resto dei data-i18n)
medium,congruenza,terms.html,138,"La tabella dei tier elenca solo Free e Pro, ma il catalogo prodotto include ora anche il tier Premium (con VPN, €4,99/mese); il tier Premium è assente dalla tabella e dalla descrizione dei tier",<tr><th>Feature</th><th>Free</th><th>Pro</th></tr>,"Aggiungere la colonna/descrizione del tier Premium (VPN, €4,99/mese, €49,99 annuale standard) per congruenza con il catalogo prezzi SSOT"
medium,congruenza,tr/best-ad-blocker-2026.html,318,Conteggio regole network incongruente: JSON-LD dice 144 ma testo/tabella dicono '107'den fazla kural' (107+),featureList '144 network blocking rules'; corpo '107'den fazla declarativeNetRequest kuralıyla'; tabella 'Ağ düzeyinde engelleme ✔ 107'den fazla kural',Uniformare a 144 regole (SSOT network_rules=144)
medium,versione,tr/best-ad-blocker-2026.html,207,Versione hardcoded 3.5.29 nel JSON-LD SoftwareApplication (SSOT reale = 3.5.36),"""softwareVersion"": ""3.5.29""",Allineare a 3.5.36 o rimuovere hardcode
medium,congruenza,tr/guide.html,599,Conteggio regole network errato: '120'den fazla kural' (120+) invece di 144,"'120'den fazla kural, baslica reklam aglarini ... kapsar'; layer1 '120'den fazla kural'",Uniformare a 144 regole (SSOT)
medium,traduzione,tr/install.html,462,"Trust line degli store, titoli step2 e placeholder 'Rilevato:' in italiano/inglese misto",'Revisione manuale del codice prima di ogni release · Aggiornamenti automatici via store · Hash di integrità verificabile'; 'Step 2: Installa'; 'Seleziona il tuo browser per le istruzioni'; badge 'Ril,Tradurre in turco
medium,traduzione,tr/install.html,10,Meta/OG description e twitter mescolano turco e inglese (og:title in inglese),og:title 'Install AdOff · Free Ad Blocker'; og:url 'https://adoff.app/install.html' (senza /tr/); 16 hreflang tr identici,Meta OG coerenti in turco con URL /tr/; hreflang per lingua
medium,traduzione,tr/support.html,240,"Messaggi JS runtime (successo/errore/pulsante) tutti in inglese, mostrati all'utente turco","'Please wait a moment before submitting.', 'Submitting...', 'Ticket submitted! Your ticket ID:', 'Submit Ticket', 'Connection error. Please try again or use the Destek form on this page.'",Localizzare i messaggi JS in turco
medium,link-morto,tr/support.html,19,16 tag hreflang tutti identici (tr → stesso URL) e og:url punta a root senza /tr/; hreflang inutile/errato,"16 righe <link rel=""alternate"" hreflang=""tr"" href=""https://adoff.app/tr/support.html""> identiche; og:url 'https://adoff.app/support.html'",Un hreflang per lingua con URL corretti; og:url deve includere /tr/
medium,congruenza,tr/support.html,203,"Quick-help cita limite '3 dispositivi' per la licenza, incongruente con modello a piano unico documentato","'Vai a Opzioni > Licenza. Se continua a non funzionare, potresti aver raggiunto il limite di 3 dispositivi.'",Allineare al modello dispositivi corrente e tradurre in turco
medium,claim-contraddittorio,undetectable-ad-blocker.html,138,"La feature Stealth (undetectable) è dichiarata Pro/Trial-only nel corpo ma la CTA finale la vende come 'Free', creando contraddizione tra ciò che si promette gratis e ciò che richiede il piano a pagamento.","Riga 95/133: 'AdOff includes this in its Pro and trial tiers.' vs riga 138-139: ""AdOff's Stealth mode removes every ad and keeps you undetectable. Free, ultra-light, privacy-first."" + ""Install AdOff —","Chiarire che lo Stealth mode è incluso nel trial 15gg gratuito e nei piani Pro/Premium (2,99€/mese o 29,99€/anno), evitando di suggerire che la funzione undetectable sia gratis a vita."
medium,testo-illeggibile,unique-tech.html,34,twitter:title rotto: 'Nessun Ha' invece di 'Nessun Altro Ha',"content=""Cosa Rende AdOff Unico: 5 Tecnologie che Nessun Ha""",Cosa Rende AdOff Unico: 5 Tecnologie che Nessun Altro Ha
medium,claim-contraddittorio,unique-tech.html,9,"Il claim principale della pagina parla di '5 Tecnologie' ma CTA e testo parlano ripetutamente di '7 livelli' (Livello 1-7), creando incoerenza sul numero di tecnologie/livelli",title '5 Tecnologie' vs CTA riga 509 'tutti e 7 i livelli' e meta-row 'Livello X di 7',"Uniformare il messaggio: o 5 tecnologie o 7 livelli, chiarendo la relazione (le 5 tecnologie coprono i livelli 4-7)"
medium,testo-illeggibile,unique-tech.html,250,Concordanza errata 'l'ads' (articolo maschile+parola resa femminile/plurale nel resto del testo),circa l'80% della durata che l'ads avrebbe avuto,circa l'80% della durata che la pubblicità avrebbe avuto
medium,link-morto,unique-tech.html,511,Link CTA a 'install.html' relativo (senza slash iniziale); tutti gli altri riferimenti del sito usano path assoluti — possibile rottura a seconda della directory di rendering,"<a href=""install.html"" class=""btn"">Installa AdOff Gratis →</a>",Usare href assoluto '/install' o '/install.html' coerente con il resto del sito
medium,claim-contraddittorio,vpn-policy.html,268,"Contraddizione interna sul numero di dispositivi per account VPN: la sezione 2 dichiara 'one account per device' (anti-sharing 1 dispositivo), ma la sezione 9 vieta la condivisione solo oltre i 3 dispositivi simultanei.",Riga 159-160: 'Anti-sharing: one account per device' — Riga 268: 'Sharing an account across more than 3 devices simultaneously.',"Uniformare il limite dispositivi: se il modello Premium è ~3 dispositivi personali, correggere la sezione 2 in 'anti-sharing (max 3 dispositivi)'; se è 1 device, correggere la sezione 9."
medium,claim-contraddittorio,withdrawal.html,204,"Il modulo di recesso EN offre 'lifetime license' come opzione compilabile, ma il piano Lifetime non esiste piu' (SSOT: nessun piano Lifetime)",<em>AdOff Pro [subscription / lifetime license]</em>,"Rimuovere 'lifetime license' dall'opzione del modulo, lasciando solo 'subscription' (o 'monthly / annual'), coerente con l'assenza del piano Lifetime"
medium,claim-contraddittorio,withdrawal.html,221,"Il modulo di recesso IT offre 'licenza a vita' come opzione compilabile, ma il piano Lifetime non esiste piu' (SSOT: nessun piano Lifetime)",<em>AdOff Pro [abbonamento / licenza a vita]</em>,"Rimuovere 'licenza a vita' dall'opzione del modulo, lasciando solo 'abbonamento', coerente con l'assenza del piano Lifetime"
medium,versione,zh/best-ad-blocker-2026.html,237,softwareVersion hardcoded 3.5.29 (SSOT=3.5.36),"""softwareVersion"": ""3.5.29""",Allineare a 3.5.36
medium,congruenza,zh/best-ad-blocker-2026.html,348,Conteggio regole incongruente: '107+' nel corpo vs 144 nel JSON-LD featureList,"通过 107+ 条 declarativeNetRequest 规则进行网络封锁 (riga 348 e 592) vs ""144 network blocking rules"" (riga 284)",Usare 144 ovunque
medium,claim-contraddittorio,zh/best-ad-blocker-2026.html,374,Contro 'solo Chrome/Chromium' contraddice tutto il resto della pagina (che dice Firefox+Safari supportati),目前仅支持 Chrome / Chromium 浏览器 (contro) vs 可安装在...以及 Firefox 和 Safari (FAQ riga 723),Rimuovere/correggere il contro: AdOff supporta anche Firefox e Safari
medium,congruenza,zh/guide.html,687,Tabella lingue elenca solo 6 lingue (SSOT=15),意大利语 it 完整 ... 葡萄牙语 pt 完整 (solo 6 righe),Elencare le 15 lingue
medium,versione,zh/guide.html,290,Versione hardcoded obsoleta v3.1.0 (SSOT=3.5.36),AdOff v3.1.0 — 最后更新：2026年4月19日,Aggiornare a 3.5.36 o renderla dinamica
medium,congruenza,zh/guide.html,599,Conteggio regole obsoleto '超过 120 条规则' (SSOT=144),超过 120 条规则涵盖主要广告网络,144 regole di rete
medium,congruenza,zh/install.html,875,Step Safari: trial 30 giorni,您有 30 天的免费专业版试用,15 giorni
medium,congruenza,zh/license-guide.html,826,CTA finale ripete trial 30 giorni,从 30 天免费试用开始。... 30 天免费 · 30 天退款保证,"Trial 15 giorni (il rimborso 30gg è corretto, non confondere)"
medium,link-morto,zh/license-guide.html,827,"CTA punta a #pricing su homepage, ma flusso pricing/piani reali diverso","<a href=""https://adoff.app/#pricing"" ... 查看定价计划",Verificare che #pricing esista/rediriga a pagina pricing corretta
medium,congruenza,zh/support.html,203,Quick-help cita limite '3 台设备' (device tier inesistente),您可能已达到 3 台设备的限制,Il modello è piano unico ~3 dispositivi; verificare/riformulare coerentemente
low,testo-illeggibile,account.html,285,Testo italiano con accento mancante: 'gia' invece di 'gia'.,Hai gia un account? Accedi,"Correggere in ""Hai gia' un account? Accedi"" (con accento: già)."
low,claim-contraddittorio,account.html,579,"Numero dispositivi hardcoded come fallback (3) nel rendering licenza; se il backend non invia 'devices' mostra sempre 3, potenzialmente incongruente col piano reale.",Scade: ${expiry} | Dispositivi: ${lic.devices || 3},"Verificare che il numero device provenga sempre dal backend/SSOT invece del literal 3, o documentare il fallback."
low,link-morto,account.html,563,Ancora href '/#pricing' verso sezione pricing della home: da verificare che l'anchor #pricing esista effettivamente in index.html.,"<a href=""/#pricing"">Acquista Pro</a>","Confermare l'esistenza dell'anchor id=""pricing"" sulla home, altrimenti correggere il target."
low,gui-layout,account.html,123,"Gli input hanno background rgba(255,255,255,0.05) pensato per dark: in light mode sono quasi trasparenti sulla card bianca, campo poco distinguibile",".form-group input { background: rgba(255,255,255,0.05); } su .card background var(--card) #ffffff in light",Usare un background tema-aware per gli input (es. var(--bg) o rgba tema-dipendente)
low,gui-layout,account.html,144,"Hover di btn-secondary usa rgba(255,255,255,0.05): in light mode l'effetto hover e' invisibile (bianco su bianco)",".btn-secondary:hover { background: rgba(255,255,255,0.05); }","Hover tema-aware (rgba scura in light, chiara in dark)"
low,link-morto,ad-blocker-brave.html,137,"CTA punta a /install.html con estensione, mentre il resto del sito usa URL extensionless (canonical/hreflang senza .html) — possibile link incoerente/non risolto","<a href=""/install.html"" class=""btn"">Install AdOff — free →</a>",Verificare che /install.html esista come route; per coerenza con lo schema URL extensionless della pagina usare /install
low,testo-illeggibile,affiliati.html,443,Refuso lessicale nei termini: 'affettano' invece di 'influenzano/incidono su',Le modifiche non affettano le commissioni gia' accumulate.,Sostituire con 'non incidono sulle' o 'non riguardano le'
low,traduzione,affiliati.html,298,Anglicismo non tradotto in pagina IT: 'referred user' usato ripetutamente nel testo italiano,Quando il referred user acquista un piano Pro,Tradurre in 'utente segnalato' / 'cliente referral' in modo coerente (ricorre anche a riga 431 e 446)
low,traduzione,affiliati.html,403,"Testo IT con anglicismi mescolati non tradotti ('PPC bid', 'email unsolicited', 'organic social', 'email opt-in')","E' vietato: PPC bid su marchi altrui, email unsolicited, spam forum. Sono permessi: organic social, blog post, video, email opt-in.",Localizzare i termini in italiano per coerenza linguistica della pagina root IT
low,traduzione,affiliati.html,455,"Uso di 'al Dashboard' (genere errato: dashboard in IT è femminile, la pagina usa altrove 'La tua Dashboard')",Accedi al Dashboard,Uniformare il genere: 'Accedi alla Dashboard' (coerente con riga 476 'La tua Dashboard')
low,testo-illeggibile,android-ad-blocker.html,30,og:title troncato ('...in Your') identico al title tag spezzato,"<meta property=""og:title"" content=""Ad Blocker for Android: How to Block Ads in Your"" />",Completare la frase come nel title
low,testo-illeggibile,android-ad-blocker.html,35,twitter:title troncato ('...in Your'),"<meta name=""twitter:title"" content=""Ad Blocker for Android: How to Block Ads in Your"" />",Completare la frase come nel title
low,testo-illeggibile,android-ad-blocker.html,62,"JSON-LD Article headline troncato ('...in Your'), stessa frase spezzata del title","""headline"": ""Ad Blocker for Android: How to Block Ads in Your"",",Completare la frase come nel title
low,link-morto,android.html,137,"Ancora #download nella nav punta a /#download (homepage), ma potrebbe non esistere; nella pagina l'id download è locale — link nav ambiguo","<li><a href=""/#download"">Download</a></li>",Verificare che #download esista sulla homepage; altrimenti usare l'ancora locale #download di questa pagina
low,versione,ar/best-ad-blocker-2026.html,238,"softwareVersion nel JSON-LD e' 3.5.29, disallineata dalla versione reale 3.5.36.","riga 238: ""softwareVersion"": ""3.5.29""",Allineare a 3.5.36
low,traduzione,ar/best-ad-blocker-2026.html,349,Errore grammaticale: 'أكثر من 144 قواعد' usa il plurale invece del singolare richiesto dopo un numero >10 in arabo ('144 قاعدة').,riga 349: 'الحجب على مستوى الشبكة عبر أكثر من 144 قواعد declarativeNetRequest','أكثر من 144 قاعدة' (singolare); inoltre 'أكثر من' e' superfluo con numero esatto
low,gui-layout,ar/index.html,40,meta theme-color fissato al colore chiaro #f7f7fb anche quando il tema dark è attivo (data-theme=dark applicato via script anti-FOUC); la barra del browser resta chiara in dark mode.,"<meta content=""#f7f7fb"" name=""theme-color""/>  (nessun secondo meta con media=(prefers-color-scheme: dark))","Aggiungere un secondo <meta name=theme-color media=""(prefers-color-scheme: dark)"" content=""#0e0e14""> o aggiornarlo via JS sul toggle tema"
low,gui-layout,ar/index.html,242,"Nel prezzo Pro il suffisso '/ mese' è testo LTR italiano dentro un contesto RTL, reso in modo incoerente accanto al prezzo (bidi mixing) rispetto al resto della card in arabo.","<div class=""pcard__price"">2,99€ <small>/ mese</small></div>  (stesso su Premium riga 253); il resto della card usa arabo (es. note 'أو 29,99€/سنويًا')",Tradurre/rendere il suffisso coerente (es. /شهريًا) come già fatto nella pcard__note
low,traduzione,ar/support.html,212,Traduzione errata/fuorviante: 'رقم سعر البيع' (numero del prezzo di vendita) al posto di 'مفتاح الترخيص' (chiave di licenza) nella quick-help.,riga 212: 'كيف أحصل على رقم سعر البيع؟' e riga 216: 'واضمن مفتاح الرخصة' (mix concetti),Correggere in 'كيف أحصل على مفتاح الترخيص؟' e coerenza con 'مفتاح الترخيص'
low,congruenza,best-ad-blocker-2026.html,110,URL con estensione .html nei JSON-LD (url/mainEntityOfPage) incoerente col canonical extensionless (linea 11),"""url"": ""https://adoff.app/best-ad-blocker-2026.html""",Usare l'URL canonico extensionless https://adoff.app/best-ad-blocker-2026 come nel canonical/hreflang
low,congruenza,block-video-ads.html,125,"Trial '15-day trial' corretto qui, ma in conflitto con il '30-day trial' della stessa pagina (riga 136) — segnalata l'incoerenza interna","Video ad neutralization is part of AdOff Pro, included free in the 15-day trial.",Corretto (15 giorni); va uniformato il valore alla riga 136 che dice 30
low,link-morto,bypass-anti-adblock.html,137,"CTA usa /install.html con estensione mentre gli altri link interni della pagina sono extensionless (/about, /adblock-detector) e il sito serve le pagine senza .html (canonical /bypass-anti-adblock senza estensione)","<a href=""/install.html"" class=""btn"">Install AdOff — free →</a>",Usare /install (extensionless) per congruenza con gli altri link interni e con lo schema URL del sito
low,link-morto,chi-sono.html,108,CTA 'Installa AdOff' punta all'ancora /#pricing che potrebbe non esistere nella homepage,"<a href=""/#pricing"" class=""btn btn--primary"">Installa AdOff</a>","Verificare che id=""pricing"" esista in index.html; altrimenti puntare a /install.html o alla sezione corretta"
low,altro,community.html,191,Commento CSS errato: la classe .channel-card--discord è preceduta dal commento '/* Telegram card accent */' invece di '/* Discord card accent */',/* Telegram card accent */\n.channel-card--discord:hover { border-color: #5865f2; ... },Il commento dovrebbe essere '/* Discord card accent */' (o rimuovere le regole Discord se il canale Discord non è più usato — MEMORY indica 'Discord rimosso' dalla /community)
low,congruenza,community.html,192,Presenti stili CSS per una card Discord (.channel-card--discord) ma nel markup non esiste alcuna card Discord; MEMORY di progetto indica 'Discord rimosso' dalla pagina community,".channel-card--discord:hover { border-color: #5865f2; box-shadow: 0 8px 32px rgba(88, 101, 242, 0.18); }",Rimuovere le regole CSS orfane relative a Discord (righe 191-193) dato che nessun elemento le usa
low,claim-contraddittorio,community.html,465,"Testo 'Gratuito, con trial Pro 15 giorni incluso' abbina 'Gratuito'/'Scarica Gratis' a una CTA che punta a install; congruente con SSOT (15gg) ma verificare che 'Gratuito' non confligga con i piani a pagamento (2,99/29,99/4,99/49,99) — la pagina non menziona prezzi quindi rischio basso","Unisciti a migliaia di utenti ... Gratuito, con trial Pro 15 giorni incluso.",Nessuna modifica necessaria se il modello free+Pro è chiaro; 15 giorni è corretto vs SSOT
low,traduzione,de/best-ad-blocker-2026.html,750,Parola inglese 'genuinely' non tradotta dentro frase tedesca,'Der kostenlose Tarif ist genuinely nützlich' (riga 750),'wirklich nützlich' / 'tatsächlich nützlich'
low,traduzione,de/support.html,199,"'moeglichweise' errato: manca sillaba (dovrebbe essere möglicherweise), oltre al mojibake",'verwendet die Website moeglichweise ein neues Anti-Adblock-System' (riga 199); 'haben Sie moeglichweise das Limit' (riga 203),möglicherweise
low,testo-illeggibile,es/best-ad-blocker-2026.html,305,"Em-dash corrotto reso come ' , ' in tutto l'articolo","'Probamos los bloqueadores... en 2026 ,  midiendo la eficacia'; 'AdOff , El mejor en general para Chrome'; '★★★★★' ok ma 'y se nota tanto... ,  y'","Ripristinare il trattino em-dash corretto al posto di ' , '"
low,congruenza,es/guide.html,290,Versione hardcoded 3.1.0 con data vecchia nell'header guida,"'AdOff v3.1.0 , Última actualización: 19 de abril de 2026'",Versione reale 3.5.36; evitare hardcoding stantio
low,testo-illeggibile,es/guide.html,324,"Trattino/separatore corrotto reso come ', ' in tutta la pagina (mojibake em-dash)","'red, página, neutralización... y modo stealth' ma anche 'Opera en cuatro niveles ,  red, página'; 'Trial activo ,  X días restantes'; 'Nivel 1 ,  Bloqueo de red'","Il carattere em-dash è stato sostituito da ' , ' — ripristinare il trattino corretto"
low,traduzione,es/install.html,15,meta title/description/twitter in inglese su pagina es,"title 'AdOff, Invisible Ad Blocker 2026 | Block Ads Free'; twitter:title 'Install AdOff · Free Ad Blocker'; '30-day Pro trial, no credit card.'",Localizzare i meta in spagnolo e allineare trial a 15gg
low,testo-illeggibile,es/license-guide.html,752,'S' invece di 'Sì'/'Sí' in più risposte FAQ (troncamento encoding),"'S, ma ogni browser conta...'; 'S. Contattaci tramite...'; 'S. Ogni nuova installazione...'; 'S. Offriamo una garanzia...'",Comunque da ritradurre in spagnolo (Sí); indica corruzione dell'accento
low,traduzione,es/support.html,244,Messaggi JS di errore/successo hardcoded in inglese,'Please wait a moment before submitting.'; 'Ticket submitted!'; 'Submitting...'; 'Submit Ticket'; 'Connection error...',Localizzare le stringhe JS in spagnolo
low,traduzione,es/support.html,7,meta title/description in inglese + trial 30 giorni,"title 'AdOff, Invisible Ad Blocker 2026 | Block Ads Free'; description '...30 free Pro days.'",Localizzare in spagnolo e trial 15gg
low,link-morto,fr/guide.html,719,Link support e privacy misti tra root IT e /fr/,"<a href=""/support.html"">adoff.app/support</a> (root IT) mentre privacy usa <a href=""/fr/privacy"">",Uniformare a /fr/support.html e /fr/privacy
low,congruenza,fr/index.html,12,"hreflang incompleto: manca l'alternate 'tr' (Turco) presente nel SSOT (15 lingue), elenco a 14 + x-default","Blocco hreflang lista it,en,de,fr,es,pt,ru,ar,zh,hi,ja,ko,id,pl ma NON tr","Aggiungere <link hreflang=""tr"" href=""https://adoff.app/tr/"">"
low,congruenza,fr/support.html,19,hreflang errati: molte alternate senza prefisso /fr/ e con ?lang=; hreflang 'fr' duplicato e assegnato all'URL EN,"<link rel=""alternate"" hreflang=""it"" href=""https://adoff.app/fr/support.html"" /> e <link rel=""alternate"" hreflang=""fr"" href=""https://adoff.app/support.html?lang=en"" />","Correggere la mappa hreflang (it→root, fr→/fr/, en→/en/ ecc.), rimuovere il duplicato"
low,congruenza,guide.html,300,Versione hardcoded nell'header della guida (v3.1.0) non congruente col manifest reale e testo con data statica,"<p class=""guide-version"">AdOff v3.1.0. Ultimo aggiornamento: 19 aprile 2026</p>",La versione mostrata è statica e disallineata (manifest reale >3.5.x). Non è strettamente layout ma viola la regola Version Congruence; rendere dinamica o aggiornare. Nota: incluso perché numero visib
low,gui-layout,guide.html,20,theme-color meta fisso su tema dark mentre la pagina supporta light/dark toggle,"<meta name=""theme-color"" content=""#0a0a1a"" />",Usare theme-color reattivo al tema o coerente col default light.
low,congruenza,guide.html,402,Il popup mostra trial 15gg (corretto) ma il resto della pagina dice 30gg: incongruenza interna da allineare,"Visibile per Free (""Prova Pro 15 giorni gratis"")",Questa riga è corretta (15gg); allineare le righe 375/493 che dicono 30.
low,congruenza,hi/best-ad-blocker-2026.html,376,Due paragrafi quasi duplicati sulla neutralizzazione SDK video (ridondanza),righe 373 e 376: due paragrafi ripetono lo stesso concetto 'AdOff एकमात्र एक्सटेंशन है जो...SDK स्तर पर वीडियो विज्ञापनों को निष्क्रिय करता है',Rimuovere il paragrafo duplicato
low,claim-contraddittorio,how-it-works.html,203,"La pagina descrive la neutralizzazione video via 'reindirizzamento a livello di rete' dello stub IMA, ma secondo l'architettura corrente il redirect non e' piu' usato: la neutralizzazione primaria avviene in-page via stealth.js (Object.defineProperty su window.google.ima) e il caricamento esterno di IMA e' bloccato a rete (rule 900), non reindirizzato.",<li><strong>Reindirizzamento a livello di rete</strong>: le richieste per caricare l'SDK pubblicitario vengono intercettate e reindirizzate a un file stub locale incluso nell'estensione</li>,Sostituire 'reindirizzamento a un file stub locale' con la descrizione reale: le richieste all'SDK vengono bloccate a livello di rete e lo stub neutrale viene iniettato in-page prima dell'esecuzione d
low,altro,how-it-works.html,116,Data 'Aggiornato Aprile 2026' potenzialmente stantia rispetto alla data corrente (luglio 2026) e alla versione SSOT 3.5.36; il contenuto sui meccanismi (redirect IMA) risulta non aggiornato.,"<p class=""meta"">Aggiornato Aprile 2026 &nbsp;·&nbsp; 8 min di lettura &nbsp;·&nbsp; Analisi tecnica approfondita</p>",Aggiornare la data di 'Aggiornato' e allineare i claim tecnici alla versione corrente.
low,congruenza,id/best-ad-blocker-2026.html,377,Claim 'Tersedia untuk browser Chrome / Chromium saja' contraddice il resto (Firefox/Safari supportati),Tersedia untuk browser Chrome / Chromium saja (untuk saat ini) (riga 377),Correggere: supportati anche Firefox e Safari
low,gui-layout,index.html,265,Classe wrapper .faq-section usata in index.html ma non definita in style.css (solo stile inline max-width/margin); nessuna regola CSS dedicata,"index.html:265 `<div class=""faq-section reveal reveal-delay-1"" style=""max-width: 680px; margin: 0 auto;"">`; grep style.css .faq-section = 0 definizioni",Innocuo (il layout è retto dallo style inline e da .faq-item); rimuovere la classe morta o aggiungere una definizione se prevista
low,gui-layout,index.html,44,Meta theme-color fissa a colore chiaro (#f7f7fb) anche quando l'utente attiva il tema dark: la barra del browser mobile resta chiara in dark mode (incongruenza visiva minore),"index.html:44 `<meta name=""theme-color"" content=""#f7f7fb"" />`; il tema dark esiste (style.css:116 :root[data-theme=""dark""]) e lo script anti-FOUC lo applica (index.html:47-55) ma non aggiorna il meta",Aggiornare dinamicamente <meta name=theme-color> allo switch tema (es. #0a0a1a in dark) o usare due meta con media prefers-color-scheme
low,congruenza,install.html,908,Descrizione icona AdOff come 'A con overlay rosso' potenzialmente non coerente con il branding corrente (logo sphere/wordmark),"L'<strong>icona AdOff</strong> (una ""A"" con overlay rosso) appare automaticamente nella barra di Safari",Verificare che la descrizione dell'icona corrisponda all'icona reale attuale
low,congruenza,install.html,78,"Il <link> a style.css usa cache-buster ?v=260520-205323 (20 mag) mentre il file style.css è stato modificato il 15 lug: il query string stantio può servire una versione CSS vecchia dalla cache CDN/browser, disallineata rispetto al CSS attuale (incluso il tema light/dark). Anche adoff-i18n.js usa lo stesso v datato.","<link rel=""stylesheet"" href=""style.css?v=260520-205323""> vs style.css mtime lug 15",Aggiornare il cache-buster ?v= alla data/hash reale dell'ultimo build del CSS ad ogni deploy.
low,congruenza,install.html,23,"<meta name=""theme-color""> è fisso a #0a0a1a (dark). Con tema light come default, la barra del browser mobile appare scura mentre la pagina è chiara: incongruenza estetica. Manasce una media query prefers-color-scheme per il theme-color.","<meta name=""theme-color"" content=""#0a0a1a"" />","Fornire due <meta name=theme-color> con media=(prefers-color-scheme: light|dark), o allineare al colore --bg light #f7f7fb per il default."
low,testo-illeggibile,it/index.html,169,"Lo span '— Safari in arrivo' applica opacity:.7 sopra un testo gia' .text-muted, abbassando il contrasto sotto la soglia WCAG AA su sfondo chiaro.","<span style=""opacity:.7;"">— Safari in arrivo</span> dentro <p class=""text-center text-muted""> ; --text-muted = #5a5a72 su --bg #f7f7fb, ulteriormente ridotto da opacity 0.7","Rimuovere opacity:.7 e usare un token di colore dedicato gia' AA-compliant (es. var(--text-dim)) senza opacita', oppure alzare il contrasto del testo."
low,gui-layout,it/index.html,266,"Il cap max-height:320px sulle risposte FAQ aperte puo' troncare le risposte piu' lunghe su mobile stretto; e' salvato solo dall'inline style JS (scrollHeight), fragile se lo stato open viene applicato senza quello.",.faq-item.open .faq-answer { max-height: 320px } (style.css:1393); risposte a1/a6 ~200 caratteri; l'apertura imposta answer.style.maxHeight = scrollHeight in index.html,Alzare o rimuovere il cap fisso (es. max-height:1000px o usare grid-template-rows:0fr/1fr) per non dipendere dal solo valore inline calcolato in JS.
low,congruenza,it/index.html,0,"Il file it/index.html richiesto non esiste: la homepage italiana e' servita dalla root /index.html (html lang=""it""). La cartella site/it/ non contiene index.html.","ls site/it/ non elenca index.html; site/index.html ha <html lang=""it""> e canonical https://adoff.app/ ; tutti i findings si riferiscono a quel file root che e' la home IT","Nessun fix di layout: nota di mappatura. Se serve una home IT sotto /it/, va creata; altrimenti i path dei findings vanno letti come site/index.html."
low,congruenza,ja/best-ad-blocker-2026.html,377,Claim 'Chrome / Chromiumブラウザのみ対応' contraddice il resto della pagina che elenca anche Firefox/Safari,cons-box AdOff: '現在Chrome / Chromiumブラウザのみ対応'; ma piu sotto 'FirefoxとSafariにインストールできます',Correggere il claim per includere Firefox/Safari (o rimuoverlo)
low,traduzione,ja/support.html,240,"Messaggi JS di stato/errore ('Submitting...', 'Submit Ticket', 'Please wait...', 'Ticket submitted!') hardcoded in inglese",btn.textContent = 'Submitting...'; msg.textContent = 'Please wait a moment before submitting.'; '<strong>Ticket submitted!</strong> Your ticket ID:',Localizzare le stringhe JS runtime in giapponese
low,congruenza,ko/best-ad-blocker-2026.html,293,Metodologia cita Chrome 124 / Windows 11 (dettaglio datato ma non un prezzo; verificare aggiornamento),"Windows 11, 확장 프로그램별 새 프로필에서 Chrome 124 사용",Opzionale: aggiornare versione Chrome di test
low,congruenza,ko/guide.html,527,"Referral +15일 ma la guida usa 30일 altrove per il trial: verificare coerenza (qui il valore referral è ok, ma nota mix)",친구가 Pro로 전환하면 <strong>+15일 무료 Pro</strong> 적립,"Verificare congruenza referral vs constants (non un prezzo, ma da confermare)"
low,traduzione,ko/index.html,147,Attributo alt dell'immagine hero rimasto in italiano (non tradotto in ko),"alt=""Il pannello di AdOff mostra gli annunci bloccati in tempo reale""",Tradurre alt in coreano
low,traduzione,ko/index.html,162,Attributo alt before-after rimasto in italiano,"alt=""Confronto: senza AdOff 8 annunci e 15 tracker, con AdOff 0 annunci e 0 tracker""",Tradurre alt in coreano
low,congruenza,ko/license-guide.html,782,FAQ dice 144개 규칙 (corretto vs SSOT) ma coesiste con device-tier obsoleti sulla stessa pagina: incongruenza interna,무료 요금제에는 네트워크 수준의 광고 차단(144개 규칙),144 è corretto; segnalato solo per contesto (il resto della pagina va allineato)
low,congruenza,ko/support.html,163,Pattern licenza ADOFF-XXXX-XXXX-XXXX (4-4-4) mentre guide/license-guide usano lo stesso; ok ma verificare col formato reale,"placeholder=""ADOFF-XXXX-XXXX-XXXX"" pattern=""ADOFF-.{4}-.{4}-.{4}""",Verificare formato chiave reale (coerenza)
low,congruenza,pl/guide.html,366,"Referral dichiara '30-dniowy Trial Pro' e badge 'Founding Member' con cutoff 1 lipca 2026, dati potenzialmente obsoleti","riga 366 'Jesli zainstalujesz przed 1 lipca 2026, otrzymasz staly badge Founding Member'",Verificare/aggiornare cutoff data founder
